year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP,disease
clim_down;max;2030;2.6,43657,-9999,clim_down,max,2030,2.6,sin nombre
clim_down;max;2030;4.5,22308,-3953,clim_down,max,2030,4.5,sin nombre
clim_down;max;2030;6,33942,-8645,clim_down,max,2030,6,sin nombre
clim_down;max;2030;8.5,60610,-11677,clim_down,max,2030,8.5,sin nombre
clim_down;max;2050;2.6,34456,-10684,clim_down,max,2050,2.6,sin nombre
clim_down;max;2050;6,35163,-6859,clim_down,max,2050,6,sin nombre
clim_down;max;2050;8.5,54774,-31230,clim_down,max,2050,8.5,sin nombre
clim_down;max;2070;2.6,58417,-10404,clim_down,max,2070,2.6,sin nombre
clim_down;max;2070;4.5,61568,-15520,clim_down,max,2070,4.5,sin nombre
clim_down;max;2070;6,42106,-16774,clim_down,max,2070,6,sin nombre
clim_down;max;2070;8.5,49782,-80358,clim_down,max,2070,8.5,sin nombre
clim_down;max;2080;2.6,36897,-4823,clim_down,max,2080,2.6,sin nombre
clim_down;max;2080;4.5,17345,-4629,clim_down,max,2080,4.5,sin nombre
clim_down;max;2080;8.5,43697,-60903,clim_down,max,2080,8.5,sin nombre
clim_down;mean;2030;2.6,62480,-7622,clim_down,mean,2030,2.6,sin nombre
clim_down;mean;2030;4.5,31685,-6113,clim_down,mean,2030,4.5,sin nombre
clim_down;mean;2030;6,53121,-11249,clim_down,mean,2030,6,sin nombre
clim_down;mean;2030;8.5,85712,-9736,clim_down,mean,2030,8.5,sin nombre
clim_down;mean;2050;2.6,52426,-11523,clim_down,mean,2050,2.6,sin nombre
clim_down;mean;2050;6,51321,-10617,clim_down,mean,2050,6,sin nombre
clim_down;mean;2050;8.5,99047,-29160,clim_down,mean,2050,8.5,sin nombre
clim_down;mean;2070;2.6,85353,-18489,clim_down,mean,2070,2.6,sin nombre
clim_down;mean;2070;4.5,89376,-49682,clim_down,mean,2070,4.5,sin nombre
clim_down;mean;2070;6,65144,-23374,clim_down,mean,2070,6,sin nombre
clim_down;mean;2070;8.5,136633,-59627,clim_down,mean,2070,8.5,sin nombre
clim_down;mean;2080;2.6,47546,-9344,clim_down,mean,2080,2.6,sin nombre
clim_down;mean;2080;4.5,26656,-7578,clim_down,mean,2080,4.5,sin nombre
clim_down;mean;2080;8.5,96076,-52877,clim_down,mean,2080,8.5,sin nombre
clim_down;min;2030;2.6,111482,-1210,clim_down,min,2030,2.6,sin nombre
clim_down;min;2030;4.5,92933,-10502,clim_down,min,2030,4.5,sin nombre
clim_down;min;2030;6,120755,-728,clim_down,min,2030,6,sin nombre
clim_down;min;2030;8.5,135895,-2893,clim_down,min,2030,8.5,sin nombre
clim_down;min;2050;2.6,108401,-4933,clim_down,min,2050,2.6,sin nombre
clim_down;min;2050;6,121991,-1360,clim_down,min,2050,6,sin nombre
clim_down;min;2050;8.5,182817,-5448,clim_down,min,2050,8.5,sin nombre
clim_down;min;2070;2.6,173808,-9603,clim_down,min,2070,2.6,sin nombre
clim_down;min;2070;4.5,230231,-38473,clim_down,min,2070,4.5,sin nombre
clim_down;min;2070;6,152859,-6441,clim_down,min,2070,6,sin nombre
clim_down;min;2070;8.5,305856,-19374,clim_down,min,2070,8.5,sin nombre
clim_down;min;2080;2.6,82635,-2466,clim_down,min,2080,2.6,sin nombre
clim_down;min;2080;4.5,54354,-4446,clim_down,min,2080,4.5,sin nombre
clim_down;min;2080;8.5,219276,-22569,clim_down,min,2080,8.5,sin nombre
clim_up;max;2030;2.6,25799,583,clim_up,max,2030,2.6,sin nombre
clim_up;max;2030;4.5,23405,681,clim_up,max,2030,4.5,sin nombre
clim_up;max;2030;6,37935,1414,clim_up,max,2030,6,sin nombre
clim_up;max;2030;8.5,9914,99,clim_up,max,2030,8.5,sin nombre
clim_up;max;2050;2.6,40664,1401,clim_up,max,2050,2.6,sin nombre
clim_up;max;2050;6,36169,681,clim_up,max,2050,6,sin nombre
clim_up;max;2050;8.5,24293,68,clim_up,max,2050,8.5,sin nombre
clim_up;max;2070;2.6,13129,499,clim_up,max,2070,2.6,sin nombre
clim_up;max;2070;4.5,18627,804,clim_up,max,2070,4.5,sin nombre
clim_up;max;2070;6,52063,409,clim_up,max,2070,6,sin nombre
clim_up;max;2070;8.5,14001,-384,clim_up,max,2070,8.5,sin nombre
clim_up;max;2080;2.6,21239,204,clim_up,max,2080,2.6,sin nombre
clim_up;max;2080;4.5,34333,578,clim_up,max,2080,4.5,sin nombre
clim_up;max;2080;8.5,25830,-2887,clim_up,max,2080,8.5,sin nombre
clim_up;mean;2030;2.6,49335,1720,clim_up,mean,2030,2.6,sin nombre
clim_up;mean;2030;4.5,45930,-551,clim_up,mean,2030,4.5,sin nombre
clim_up;mean;2030;6,68396,4955,clim_up,mean,2030,6,sin nombre
clim_up;mean;2030;8.5,36427,5053,clim_up,mean,2030,8.5,sin nombre
clim_up;mean;2050;2.6,76342,-11,clim_up,mean,2050,2.6,sin nombre
clim_up;mean;2050;6,77828,5777,clim_up,mean,2050,6,sin nombre
clim_up;mean;2050;8.5,43718,2213,clim_up,mean,2050,8.5,sin nombre
clim_up;mean;2070;2.6,19285,-873,clim_up,mean,2070,2.6,sin nombre
clim_up;mean;2070;4.5,22770,-971,clim_up,mean,2070,4.5,sin nombre
clim_up;mean;2070;6,110924,5815,clim_up,mean,2070,6,sin nombre
clim_up;mean;2070;8.5,25989,2096,clim_up,mean,2070,8.5,sin nombre
clim_up;mean;2080;2.6,46599,-1763,clim_up,mean,2080,2.6,sin nombre
clim_up;mean;2080;4.5,59744,-12047,clim_up,mean,2080,4.5,sin nombre
clim_up;mean;2080;8.5,73226,7201,clim_up,mean,2080,8.5,sin nombre
clim_up;min;2030;2.6,160932,-1929,clim_up,min,2030,2.6,sin nombre
clim_up;min;2030;4.5,146115,-5195,clim_up,min,2030,4.5,sin nombre
clim_up;min;2030;6,331193,3784,clim_up,min,2030,6,sin nombre
clim_up;min;2030;8.5,219038,1972,clim_up,min,2030,8.5,sin nombre
clim_up;min;2050;2.6,228256,-5241,clim_up,min,2050,2.6,sin nombre
clim_up;min;2050;6,291228,2740,clim_up,min,2050,6,sin nombre
clim_up;min;2050;8.5,346879,4627,clim_up,min,2050,8.5,sin nombre
clim_up;min;2070;2.6,114307,-14471,clim_up,min,2070,2.6,sin nombre
clim_up;min;2070;4.5,132536,-19775,clim_up,min,2070,4.5,sin nombre
clim_up;min;2070;6,458617,4624,clim_up,min,2070,6,sin nombre
clim_up;min;2070;8.5,254943,2972,clim_up,min,2070,8.5,sin nombre
clim_up;min;2080;2.6,267828,-31000,clim_up,min,2080,2.6,sin nombre
clim_up;min;2080;4.5,303971,-48531,clim_up,min,2080,4.5,sin nombre
clim_up;min;2080;8.5,414969,4883,clim_up,min,2080,8.5,sin nombre
dummy;max;2030;2.6,196705,-12625,dummy,max,2030,2.6,sin nombre
dummy;max;2030;4.5,196673,-12657,dummy,max,2030,4.5,sin nombre
dummy;max;2030;6,195312,-14018,dummy,max,2030,6,sin nombre
dummy;max;2030;8.5,184715,-24615,dummy,max,2030,8.5,sin nombre
dummy;max;2050;2.6,195542,-13788,dummy,max,2050,2.6,sin nombre
dummy;max;2050;6,194379,-14951,dummy,max,2050,6,sin nombre
dummy;max;2050;8.5,161866,-47464,dummy,max,2050,8.5,sin nombre
dummy;max;2070;2.6,189526,-19804,dummy,max,2070,2.6,sin nombre
dummy;max;2070;4.5,178322,-31008,dummy,max,2070,4.5,sin nombre
dummy;max;2070;6,181778,-27552,dummy,max,2070,6,sin nombre
dummy;max;2070;8.5,111898,-97432,dummy,max,2070,8.5,sin nombre
dummy;max;2080;2.6,198175,-11155,dummy,max,2080,2.6,sin nombre
dummy;max;2080;4.5,190066,-19264,dummy,max,2080,4.5,sin nombre
dummy;max;2080;8.5,123861,-85469,dummy,max,2080,8.5,sin nombre
