year_RCP_group,future_value,Gain,Type,MinMax,Year,RCP
clim_down;max;2030;2.6,3511,-2065,clim_down,max,2030,2.6
clim_down;max;2030;4.5,3012,-2572,clim_down,max,2030,4.5
clim_down;max;2030;6,1970,-1956,clim_down,max,2030,6
clim_down;max;2030;8.5,2022,-1149,clim_down,max,2030,8.5
clim_down;max;2050;2.6,2242,-1812,clim_down,max,2050,2.6
clim_down;max;2050;4.5,1314,-1140,clim_down,max,2050,4.5
clim_down;max;2050;6,2703,-1791,clim_down,max,2050,6
clim_down;max;2050;8.5,587,-185,clim_down,max,2050,8.5
clim_down;max;2070;2.6,2988,-2208,clim_down,max,2070,2.6
clim_down;max;2070;4.5,751,-610,clim_down,max,2070,4.5
clim_down;max;2070;6,266,-238,clim_down,max,2070,6
clim_down;max;2070;8.5,59,-190,clim_down,max,2070,8.5
clim_down;max;2080;2.6,3622,-2610,clim_down,max,2080,2.6
clim_down;max;2080;4.5,992,-938,clim_down,max,2080,4.5
clim_down;max;2080;6,603,-890,clim_down,max,2080,6
clim_down;max;2080;8.5,63,-238,clim_down,max,2080,8.5
clim_down;mean;2030;2.6,27529,-33811,clim_down,mean,2030,2.6
clim_down;mean;2030;4.5,37989,-26321,clim_down,mean,2030,4.5
clim_down;mean;2030;6,46774,-11734,clim_down,mean,2030,6
clim_down;mean;2030;8.5,21974,-13609,clim_down,mean,2030,8.5
clim_down;mean;2050;2.6,23396,-38224,clim_down,mean,2050,2.6
clim_down;mean;2050;4.5,12473,-24522,clim_down,mean,2050,4.5
clim_down;mean;2050;6,19742,-20736,clim_down,mean,2050,6
clim_down;mean;2050;8.5,7864,-4144,clim_down,mean,2050,8.5
clim_down;mean;2070;2.6,24506,-32380,clim_down,mean,2070,2.6
clim_down;mean;2070;4.5,10281,-13381,clim_down,mean,2070,4.5
clim_down;mean;2070;6,3924,-8969,clim_down,mean,2070,6
clim_down;mean;2070;8.5,2013,-855,clim_down,mean,2070,8.5
clim_down;mean;2080;2.6,17441,-26802,clim_down,mean,2080,2.6
clim_down;mean;2080;4.5,6728,-23406,clim_down,mean,2080,4.5
clim_down;mean;2080;6,13431,-10079,clim_down,mean,2080,6
clim_down;mean;2080;8.5,1311,-447,clim_down,mean,2080,8.5
clim_down;min;2030;2.6,61851,-5536,clim_down,min,2030,2.6
clim_down;min;2030;4.5,63783,-6322,clim_down,min,2030,4.5
clim_down;min;2030;6,59233,-4505,clim_down,min,2030,6
clim_down;min;2030;8.5,35895,-2350,clim_down,min,2030,8.5
clim_down;min;2050;2.6,56529,-11514,clim_down,min,2050,2.6
clim_down;min;2050;4.5,35946,-4868,clim_down,min,2050,4.5
clim_down;min;2050;6,39334,-4401,clim_down,min,2050,6
clim_down;min;2050;8.5,12010,-1491,clim_down,min,2050,8.5
clim_down;min;2070;2.6,51143,-10214,clim_down,min,2070,2.6
clim_down;min;2070;4.5,23625,-2262,clim_down,min,2070,4.5
clim_down;min;2070;6,12048,-2334,clim_down,min,2070,6
clim_down;min;2070;8.5,2882,-134,clim_down,min,2070,8.5
clim_down;min;2080;2.6,38731,-10506,clim_down,min,2080,2.6
clim_down;min;2080;4.5,27914,-4917,clim_down,min,2080,4.5
clim_down;min;2080;6,23569,-1284,clim_down,min,2080,6
clim_down;min;2080;8.5,1926,-113,clim_down,min,2080,8.5
clim_up;max;2030;2.6,114899,2874,clim_up,max,2030,2.6
clim_up;max;2030;4.5,114141,2821,clim_up,max,2030,4.5
clim_up;max;2030;6,119785,2538,clim_up,max,2030,6
clim_up;max;2030;8.5,133803,3669,clim_up,max,2030,8.5
clim_up;max;2050;2.6,121862,3179,clim_up,max,2050,2.6
clim_up;max;2050;4.5,147055,5670,clim_up,max,2050,4.5
clim_up;max;2050;6,126529,3315,clim_up,max,2050,6
clim_up;max;2050;8.5,155309,5807,clim_up,max,2050,8.5
clim_up;max;2070;2.6,119783,2319,clim_up,max,2070,2.6
clim_up;max;2070;4.5,144819,5017,clim_up,max,2070,4.5
clim_up;max;2070;6,153574,5276,clim_up,max,2070,6
clim_up;max;2070;8.5,161771,7097,clim_up,max,2070,8.5
clim_up;max;2080;2.6,119072,3142,clim_up,max,2080,2.6
clim_up;max;2080;4.5,147112,5351,clim_up,max,2080,4.5
clim_up;max;2080;6,153361,5431,clim_up,max,2080,6
clim_up;max;2080;8.5,161702,7200,clim_up,max,2080,8.5
clim_up;mean;2030;2.6,273493,1255,clim_up,mean,2030,2.6
clim_up;mean;2030;4.5,253343,973,clim_up,mean,2030,4.5
clim_up;mean;2030;6,262162,1026,clim_up,mean,2030,6
clim_up;mean;2030;8.5,306696,-913,clim_up,mean,2030,8.5
clim_up;mean;2050;2.6,283354,-85,clim_up,mean,2050,2.6
clim_up;mean;2050;4.5,368503,802,clim_up,mean,2050,4.5
clim_up;mean;2050;6,295039,-1416,clim_up,mean,2050,6
clim_up;mean;2050;8.5,441014,-511,clim_up,mean,2050,8.5
clim_up;mean;2070;2.6,278198,-930,clim_up,mean,2070,2.6
clim_up;mean;2070;4.5,379504,65,clim_up,mean,2070,4.5
clim_up;mean;2070;6,407956,-1848,clim_up,mean,2070,6
clim_up;mean;2070;8.5,512229,4604,clim_up,mean,2070,8.5
clim_up;mean;2080;2.6,298808,-2099,clim_up,mean,2080,2.6
clim_up;mean;2080;4.5,397964,430,clim_up,mean,2080,4.5
clim_up;mean;2080;6,401314,-1204,clim_up,mean,2080,6
clim_up;mean;2080;8.5,513670,2946,clim_up,mean,2080,8.5
clim_up;min;2030;2.6,285702,278,clim_up,min,2030,2.6
clim_up;min;2030;4.5,259995,219,clim_up,min,2030,4.5
clim_up;min;2030;6,272929,296,clim_up,min,2030,6
clim_up;min;2030;8.5,316465,245,clim_up,min,2030,8.5
clim_up;min;2050;2.6,290185,201,clim_up,min,2050,2.6
clim_up;min;2050;4.5,389443,703,clim_up,min,2050,4.5
clim_up;min;2050;6,310876,128,clim_up,min,2050,6
clim_up;min;2050;8.5,469119,573,clim_up,min,2050,8.5
clim_up;min;2070;2.6,290215,269,clim_up,min,2070,2.6
clim_up;min;2070;4.5,396480,55,clim_up,min,2070,4.5
clim_up;min;2070;6,428942,170,clim_up,min,2070,6
clim_up;min;2070;8.5,561553,1221,clim_up,min,2070,8.5
clim_up;min;2080;2.6,311525,148,clim_up,min,2080,2.6
clim_up;min;2080;4.5,418790,138,clim_up,min,2080,4.5
clim_up;min;2080;6,424455,-93,clim_up,min,2080,6
clim_up;min;2080;8.5,556316,1379,clim_up,min,2080,8.5
dummy;max;2030;2.6,155711,111,dummy,max,2030,2.6
dummy;max;2030;4.5,154987,-613,dummy,max,2030,4.5
dummy;max;2030;6,155809,209,dummy,max,2030,6
dummy;max;2030;8.5,157534,1934,dummy,max,2030,8.5
dummy;max;2050;2.6,155819,219,dummy,max,2050,2.6
dummy;max;2050;4.5,159847,4247,dummy,max,2050,4.5
